slug,title,verdict,priority,cluster,pageTypeGuess,viewCount,wordCount,aiGenerated,hasProductLink,mergeIntoSlug,productUrls,reason,nextAction,url
edinyy-vychislitel-nyy-graf-dlya-ml-payplayna-opyt-i-vyvody-dlya-proda,Единый вычислительный граф для ML-пайплайна: опыт и выводы для продавцов,product-link,P1,avito-ai,explainer,12,330,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /avito,https://proektmap.ru/blog/edinyy-vychislitel-nyy-graf-dlya-ml-payplayna-opyt-i-vyvody-dlya-proda
avtomatizatsiya-prodazh-s-ii-zaschita-ai-agentov,Автоматизация продаж с ИИ: защита AI-агентов,evergreen,P3,avito-ai,explainer,13,278,true,true,,/ai-tools/github-copilot-agent,"Тема вечнозелёная, формат сейчас News/тонкий — превратить в guide/entity","Расширить до guide: ответ сверху, шаги, плохо→хорошо, CTA",https://proektmap.ru/blog/avtomatizatsiya-prodazh-s-ii-zaschita-ai-agentov
ozon-snizil-komissii-dlya-prodavtsov-kak-ispol-zovat,Ozon снизил комиссии для продавцов: как использовать,expand,P0,avito-ai,explainer,11,289,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/ozon-snizil-komissii-dlya-prodavtsov-kak-ispol-zovat
avtomatizatsiya-prodazh-kak-ii-obrabatyvaet-500-000-form-tovara,Автоматизация продаж: как ИИ обрабатывает 500 000 форм товара,evergreen,P3,avito-ai,explainer,14,255,true,true,,/ai-tools/lovable /ai-tools/openhands,"Тема вечнозелёная, формат сейчас News/тонкий — превратить в guide/entity","Расширить до guide: ответ сверху, шаги, плохо→хорошо, CTA",https://proektmap.ru/blog/avtomatizatsiya-prodazh-kak-ii-obrabatyvaet-500-000-form-tovara
avtomatizatsiya-prodazh-i-marketinga-kak-ii-menyaet-rabotu-sellerov,Автоматизация продаж и маркетинга: как ИИ меняет работу селлеров,merge,P1,avito-ai,explainer,11,281,true,false,ii-v-1s-avtomatizatsiya-prodazh-dlya-sellerov,,Дубль/пересечение с более сильным постом (sim=0.50),"Объединить в /blog/ii-v-1s-avtomatizatsiya-prodazh-dlya-sellerov, с текущего — 301 после ручной проверки",https://proektmap.ru/blog/avtomatizatsiya-prodazh-i-marketinga-kak-ii-menyaet-rabotu-sellerov
barhatnyy-sezon-na-avito-kuda-edut-rossiyane-i-kak-prodavtsam-zarabota,Бархатный сезон на Авито: куда едут россияне и как продавцам заработать,expand,P0,avito-ai,explainer,12,233,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/barhatnyy-sezon-na-avito-kuda-edut-rossiyane-i-kak-prodavtsam-zarabota
ai-dlya-prodavtsov-kak-ii-okupaetsya-na-avito-i-marketpleysah,AI для продавцов: как ИИ окупается на Авито и маркетплейсах,expand,P0,avito-ai,explainer,15,268,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/ai-dlya-prodavtsov-kak-ii-okupaetsya-na-avito-i-marketpleysah
ii-v-1s-avtomatizatsiya-prodazh-dlya-sellerov,ИИ в 1С: автоматизация продаж для селлеров,leave-as-news,P3,avito-ai,news,14,273,true,true,,/ai-tools,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/ii-v-1s-avtomatizatsiya-prodazh-dlya-sellerov
ai-dlya-prodavtsov-kak-neyroseti-ob-edinyayutsya-v-roy,AI для продавцов: как нейросети объединяются в рой,expand,P0,avito-ai,explainer,22,276,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/ai-dlya-prodavtsov-kak-neyroseti-ob-edinyayutsya-v-roy
t2-zapuskaet-edinoe-okno-dlya-dostupa-k-50-neyrosetyam-chto-eto-znachi,Т2 запускает единое окно для доступа к 50 нейросетям: что это значит для продавцов,leave-as-news,P3,avito-ai,news,20,329,true,true,,/ai-tools,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/t2-zapuskaet-edinoe-okno-dlya-dostupa-k-50-neyrosetyam-chto-eto-znachi
ii-v-podderzhke-pochemu-zelnye-metriki-ubivayut-prodazhi,ИИ в поддержке: почему зелёные метрики убивают продажи,product-link,P1,avito-ai,explainer,11,376,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /avito,https://proektmap.ru/blog/ii-v-podderzhke-pochemu-zelnye-metriki-ubivayut-prodazhi
avtonomnost-ii-agentov-v-analitike-kak-prodavtsu-ne-poteryat-kontrol,Автономность ИИ-агентов в аналитике: как продавцу не потерять контроль,expand,P0,ai-agents,explainer,12,256,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/avtonomnost-ii-agentov-v-analitike-kak-prodavtsu-ne-poteryat-kontrol
neyroranzhirovanie-dlya-prodavtsov-kak-ii-menyaet-vydachu,Нейроранжирование для продавцов: как ИИ меняет выдачу,evergreen,P3,marketplace,explainer,11,218,true,true,,/ai-tools,"Тема вечнозелёная, формат сейчас News/тонкий — превратить в guide/entity","Расширить до guide: ответ сверху, шаги, плохо→хорошо, CTA",https://proektmap.ru/blog/neyroranzhirovanie-dlya-prodavtsov-kak-ii-menyaet-vydachu
ii-agenty-dlya-biznesa-avtomatizatsiya-prodazh-na-avito-i-marketpleysa,ИИ-агенты для бизнеса: автоматизация продаж на Авито и маркетплейсах,product-link,P1,avito-ai,explainer,12,340,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /avito,https://proektmap.ru/blog/ii-agenty-dlya-biznesa-avtomatizatsiya-prodazh-na-avito-i-marketpleysa
neyroset-dlya-ob-yavleniy-kak-vybrat-ai-dlya-prodavtsov,Нейросеть для объявлений: как выбрать AI для продавцов,evergreen,P3,avito-ai,explainer,16,213,true,true,,/ai-tools,"Тема вечнозелёная, формат сейчас News/тонкий — превратить в guide/entity","Расширить до guide: ответ сверху, шаги, плохо→хорошо, CTA",https://proektmap.ru/blog/neyroset-dlya-ob-yavleniy-kak-vybrat-ai-dlya-prodavtsov
neyroseti-dlya-prodavtsov-kak-vybrat-luchshuyu-dlya-avito,Нейросети для продавцов: как выбрать лучшую для Авито,product-link,P1,avito-ai,explainer,14,348,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /avito,https://proektmap.ru/blog/neyroseti-dlya-prodavtsov-kak-vybrat-luchshuyu-dlya-avito
gpu-servery-dlya-llm-inferensa-kak-vybrat-dlya-prodavtsov,GPU-серверы для LLM-инференса: как выбрать для продавцов,evergreen,P1,llm-models,explainer,14,298,true,true,,/ai-tools/sweep,"Тема вечнозелёная, формат сейчас News/тонкий — превратить в guide/entity","Расширить до guide: ответ сверху, шаги, плохо→хорошо, CTA",https://proektmap.ru/blog/gpu-servery-dlya-llm-inferensa-kak-vybrat-dlya-prodavtsov
tri-lovushki-v-dannyh-wildberries-kak-ne-oshibit-sya-v-vyvodah,Три ловушки в данных Wildberries: как не ошибиться в выводах,expand,P0,marketplace,explainer,10,261,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/tri-lovushki-v-dannyh-wildberries-kak-ne-oshibit-sya-v-vyvodah
ozon-i-wildberries-obdirayut-prodavtsov-kak-snizit-komissii,Ozon и Wildberries обдирают продавцов: как снизить комиссии,expand,P0,marketplace,explainer,13,304,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/ozon-i-wildberries-obdirayut-prodavtsov-kak-snizit-komissii
kareliya-lidiruet-po-sprosu-na-gribnye-tury-kak-prodavtsam-avito-ispol,Карелия лидирует по спросу на грибные туры: как продавцам Авито использовать сезонный тренд,expand,P0,avito-ai,faq,12,264,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/kareliya-lidiruet-po-sprosu-na-gribnye-tury-kak-prodavtsam-avito-ispol
avtomatizatsiya-prodazh-s-ii-kak-ai-agent-zabiraet-rutinu-u-menedzhero,Автоматизация продаж с ИИ: как AI-агент забирает рутину у менеджеров,expand,P0,avito-ai,explainer,11,264,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/avtomatizatsiya-prodazh-s-ii-kak-ai-agent-zabiraet-rutinu-u-menedzhero
komissii-na-marketpleysah-prevysili-40-kak-prodavtsam-sohranit-rentabe,Комиссии на маркетплейсах превысили 40%: как продавцам сохранить рентабельность,evergreen,P3,marketplace,comparison,10,292,true,true,,/ai-tools,"Тема вечнозелёная, формат сейчас News/тонкий — превратить в guide/entity","Расширить до guide: ответ сверху, шаги, плохо→хорошо, CTA",https://proektmap.ru/blog/komissii-na-marketpleysah-prevysili-40-kak-prodavtsam-sohranit-rentabe
